,id,time,exp,edu,mar,work,offer,owage
46472,7745,2,1,1,0,0,1,4068.7361762307182
46473,7745,3,1,1,0,0,0,-9999.0
46474,7745,4,1,1,0,0,0,-9999.0
46475,7745,5,1,1,0,0,0,-inf
46476,7746,0,0,1,0,0,0,-9999.0
46477,7746,1,0,1,0,0,0,-9999.0
46478,7746,2,0,1,0,0,0,-9999.0
46479,7746,3,0,1,0,1,1,33458.21013349188
46480,7746,4,1,1,0,1,1,144222.26336089268
46481,7746,5,2,1,0,0,0,-inf
46482,7747,0,0,1,0,0,0,-9999.0
46483,7747,1,0,1,0,0,0,-9999.0
46484,7747,2,0,1,0,1,1,59204.52332110037
46485,7747,3,1,1,0,0,1,25439.558043323737
46486,7747,4,1,1,0,0,1,343785.3229235417
46487,7747,5,1,1,0,0,0,-inf
46488,7748,0,0,1,0,0,0,-9999.0
46489,7748,1,0,1,0,1,1,46710.44874022096
46490,7748,2,1,1,0,0,1,17474.053896312987
46491,7748,3,1,1,0,1,1,63084.92734095361
46492,7748,4,2,1,0,0,1,5877.24663055937
46493,7748,5,2,1,0,0,0,-inf
46494,7749,0,0,1,0,1,1,152378.41581651953
46495,7749,1,1,1,0,1,1,96964.72780716747
46496,7749,2,2,1,0,1,1,97220.49839100444
46497,7749,3,3,1,0,0,1,12318.283998923998
46498,7749,4,3,1,0,0,1,2729.8986617813152
46499,7749,5,3,1,0,0,0,-inf
46500,7750,0,0,1,0,0,0,-9999.0
46501,7750,1,0,1,0,1,1,15939.578837163166
46502,7750,2,1,1,0,1,1,11907.54157075856
46503,7750,3,2,1,0,1,1,607404.0076790783
46504,7750,4,3,1,0,0,1,2539.304308273423
46505,7750,5,3,1,0,0,0,-inf
46506,7751,0,0,1,0,0,1,7918.536336397534
46507,7751,1,0,1,0,0,1,2098.740319478975
46508,7751,2,0,1,0,0,0,-9999.0
46509,7751,3,0,1,0,0,0,-9999.0
46510,7751,4,0,1,0,0,1,11414.768661781247
46511,7751,5,0,1,0,0,0,-inf
46512,7752,0,0,1,0,0,0,-9999.0
46513,7752,1,0,1,0,0,0,-9999.0
46514,7752,2,0,1,0,0,0,-9999.0
46515,7752,3,0,1,0,0,0,-9999.0
46516,7752,4,0,1,0,0,0,-9999.0
46517,7752,5,0,1,0,0,0,-inf
46518,7753,0,0,1,0,0,0,-9999.0
46519,7753,1,0,1,0,0,0,-9999.0
46520,7753,2,0,1,0,1,1,62875.65023641576
46521,7753,3,1,1,0,1,1,69493.25925046814
46522,7753,4,2,1,0,0,1,60634.17538197691
46523,7753,5,2,1,0,0,0,-inf
46524,7754,0,0,1,0,0,1,9162.634979500217
46525,7754,1,0,1,0,0,0,-9999.0
46526,7754,2,0,1,0,0,0,-9999.0
46527,7754,3,0,1,0,0,1,13104.915911787903
46528,7754,4,0,1,0,0,0,-9999.0
46529,7754,5,0,1,0,0,0,-inf
46530,7755,0,0,1,0,0,1,13322.01980944307
46531,7755,1,0,1,0,0,0,-9999.0
46532,7755,2,0,1,0,0,0,-9999.0
46533,7755,3,0,1,0,0,0,-9999.0
46534,7755,4,0,1,0,0,0,-9999.0
46535,7755,5,0,1,0,0,0,-inf
46536,7756,0,0,1,0,0,0,-9999.0
46537,7756,1,0,1,0,0,1,13703.434766915907
46538,7756,2,0,1,0,0,0,-9999.0
46539,7756,3,0,1,0,1,1,4855.355243608599
46540,7756,4,1,1,0,0,1,2073.0334515730233
46541,7756,5,1,1,0,0,0,-inf
46542,7757,0,0,1,0,0,1,2586.175025640206
46543,7757,1,0,1,0,0,0,-9999.0
46544,7757,2,0,1,0,1,1,10285.840702069547
46545,7757,3,1,1,0,0,1,9923.170250269997
46546,7757,4,1,1,0,0,1,24898.31588272616
46547,7757,5,1,1,0,0,0,-inf
46548,7758,0,0,1,0,1,1,117831.51580169826
46549,7758,1,1,1,0,0,1,16045.909203883577
46550,7758,2,1,1,0,1,1,40186.15491685398
46551,7758,3,2,1,0,1,1,43093.3351213035
46552,7758,4,3,1,0,0,1,3674.1224411751678
46553,7758,5,3,1,0,0,0,-inf
46554,7759,0,0,1,0,1,1,73084.04134725692
46555,7759,1,1,1,0,0,1,66825.06730688852
46556,7759,2,1,1,0,0,0,-9999.0
46557,7759,3,1,1,0,1,1,40503.13349505552
46558,7759,4,2,1,0,1,1,11527.951733457461
46559,7759,5,3,1,0,0,0,-inf
46560,7760,0,0,1,1,0,0,-9999.0
46561,7760,1,0,1,1,0,1,19530.9166692118
46562,7760,2,0,1,1,0,0,-9999.0
46563,7760,3,0,1,1,0,0,-9999.0
46564,7760,4,0,1,1,0,0,-9999.0
46565,7760,5,0,1,1,0,0,-inf
46566,7761,0,0,1,1,0,0,-9999.0
46567,7761,1,0,1,1,0,0,-9999.0
46568,7761,2,0,1,1,0,0,-9999.0
46569,7761,3,0,1,1,0,0,-9999.0
46570,7761,4,0,1,1,0,1,49996.16588847436
46571,7761,5,0,1,1,0,0,-inf
46572,7762,0,0,1,1,0,1,4763.340737694343
46573,7762,1,0,1,1,0,0,-9999.0
46574,7762,2,0,1,1,0,1,58274.75440734036
46575,7762,3,0,1,1,0,1,31923.619942222773
46576,7762,4,0,1,1,0,1,7755.685339808758
46577,7762,5,0,1,1,0,0,-inf
46578,7763,0,0,1,1,0,0,-9999.0
46579,7763,1,0,1,1,0,0,-9999.0
46580,7763,2,0,1,1,0,0,-9999.0
46581,7763,3,0,1,1,1,1,51949.2985768514
46582,7763,4,1,1,1,0,1,19873.37897426869
46583,7763,5,1,1,1,0,0,-inf
46584,7764,0,0,1,1,0,0,-9999.0
46585,7764,1,0,1,1,0,0,-9999.0
46586,7764,2,0,1,1,0,0,-9999.0
46587,7764,3,0,1,1,0,0,-9999.0
46588,7764,4,0,1,1,0,0,-9999.0
46589,7764,5,0,1,1,0,0,-inf
46590,7765,0,0,1,1,0,1,32820.47593353538
46591,7765,1,0,1,1,0,1,7415.859176047806
46592,7765,2,0,1,1,0,0,-9999.0
46593,7765,3,0,1,1,0,0,-9999.0
46594,7765,4,0,1,1,0,0,-9999.0
46595,7765,5,0,1,1,0,0,-inf
46596,7766,0,0,1,1,0,0,-9999.0
46597,7766,1,0,1,1,1,1,19234.876654180887
46598,7766,2,1,1,1,1,1,60176.216062020816
46599,7766,3,2,1,1,1,1,118282.75544496485
46600,7766,4,3,1,1,0,1,3575.4488912906477
46601,7766,5,3,1,1,0,0,-inf
46602,7767,0,0,1,1,0,0,-9999.0
46603,7767,1,0,1,1,0,1,8238.008978476684
46604,7767,2,0,1,1,1,1,31889.38869578738
46605,7767,3,1,1,1,0,1,9853.915079570828
46606,7767,4,1,1,1,0,0,-9999.0
46607,7767,5,1,1,1,0,0,-inf
46608,7768,0,0,1,1,0,0,-9999.0
46609,7768,1,0,1,1,0,0,-9999.0
46610,7768,2,0,1,1,0,0,-9999.0
46611,7768,3,0,1,1,0,0,-9999.0
46612,7768,4,0,1,1,0,0,-9999.0
46613,7768,5,0,1,1,0,0,-inf
46614,7769,0,0,1,1,0,0,-9999.0
46615,7769,1,0,1,1,0,1,16613.160229394565
46616,7769,2,0,1,1,0,1,8774.448642917301
46617,7769,3,0,1,1,0,0,-9999.0
46618,7769,4,0,1,1,1,1,17743.880111115002
46619,7769,5,1,1,1,0,0,-inf
46620,7770,0,0,1,0,0,0,-9999.0
46621,7770,1,0,1,0,0,0,-9999.0
46622,7770,2,0,1,0,0,0,-9999.0
46623,7770,3,0,1,0,1,1,14328.024431596052
46624,7770,4,1,1,0,1,1,81624.18651885453
46625,7770,5,2,1,0,0,0,-inf
46626,7771,0,0,1,0,0,0,-9999.0
46627,7771,1,0,1,0,0,1,21506.608874237034
46628,7771,2,0,1,0,0,0,-9999.0
46629,7771,3,0,1,0,0,0,-9999.0
46630,7771,4,0,1,0,0,1,20290.757923667108
46631,7771,5,0,1,0,0,0,-inf
46632,7772,0,0,1,0,0,0,-9999.0
46633,7772,1,0,1,0,0,0,-9999.0
46634,7772,2,0,1,0,0,0,-9999.0
46635,7772,3,0,1,0,0,0,-9999.0
46636,7772,4,0,1,0,0,0,-9999.0
46637,7772,5,0,1,0,0,0,-inf
46638,7773,0,0,1,0,0,1,2986.723657761463
46639,7773,1,0,1,0,1,1,21495.89074649184
46640,7773,2,1,1,0,1,1,378113.93476255727
46641,7773,3,2,1,0,0,1,13682.988350152316
46642,7773,4,2,1,0,0,1,8336.364881876352
46643,7773,5,2,1,0,0,0,-inf
46644,7774,0,0,1,0,1,1,21400.19695605619
46645,7774,1,1,1,0,0,1,13581.293453792
46646,7774,2,1,1,0,1,1,253499.41285038754
46647,7774,3,2,1,0,1,1,9075.731854416275
46648,7774,4,3,1,0,0,1,9087.408971784917
46649,7774,5,3,1,0,0,0,-inf
46650,7775,0,0,1,0,0,0,-9999.0
46651,7775,1,0,1,0,1,1,13153.936622226993
46652,7775,2,1,1,0,0,1,30302.54625162963
46653,7775,3,1,1,0,0,0,-9999.0
46654,7775,4,1,1,0,1,1,414505.15485696273
46655,7775,5,2,1,0,0,0,-inf
46656,7776,0,0,1,0,0,0,-9999.0
46657,7776,1,0,1,0,1,1,25086.040783672346
46658,7776,2,1,1,0,0,1,7035.799392060936
46659,7776,3,1,1,0,0,0,-9999.0
46660,7776,4,1,1,0,0,0,-9999.0
46661,7776,5,1,1,0,0,0,-inf
46662,7777,0,0,1,0,1,1,136925.37839725876
46663,7777,1,1,1,0,1,1,28896.5997616463
46664,7777,2,2,1,0,0,1,12149.71070225241
46665,7777,3,2,1,0,1,1,143535.29168321815
46666,7777,4,3,1,0,1,1,63168.57363894254
46667,7777,5,4,1,0,0,0,-inf
46668,7778,0,0,1,0,1,1,17472.164153227423
46669,7778,1,1,1,0,0,1,59862.98620497066
46670,7778,2,1,1,0,1,1,51680.5546732831
46671,7778,3,2,1,0,1,1,21298.580900958743
46672,7778,4,3,1,0,1,1,34533.1943826377
46673,7778,5,4,1,0,0,0,-inf
46674,7779,0,0,1,0,1,1,101412.73419159348
46675,7779,1,1,1,0,0,1,10802.500619531218
46676,7779,2,1,1,0,0,0,-9999.0
46677,7779,3,1,1,0,0,0,-9999.0
46678,7779,4,1,1,0,0,0,-9999.0
46679,7779,5,1,1,0,0,0,-inf
46680,7780,0,0,1,1,0,1,21514.401104683562
46681,7780,1,0,1,1,1,1,33276.85406180912
46682,7780,2,1,1,1,0,1,4007.577435250685
46683,7780,3,1,1,1,0,0,-9999.0
46684,7780,4,1,1,1,1,1,24862.720936781396
46685,7780,5,2,1,1,0,0,-inf
46686,7781,0,0,1,1,1,1,119179.51195468416
46687,7781,1,1,1,1,1,1,28177.394335483375
46688,7781,2,2,1,1,0,1,12075.100539664012
46689,7781,3,2,1,1,1,1,158021.10401090837
46690,7781,4,3,1,1,0,1,15922.100890864014
46691,7781,5,3,1,1,0,0,-inf
46692,7782,0,0,1,1,0,0,-9999.0
46693,7782,1,0,1,1,0,1,45990.87276072659
46694,7782,2,0,1,1,0,0,-9999.0
46695,7782,3,0,1,1,0,1,4549.377732751677
46696,7782,4,0,1,1,0,0,-9999.0
46697,7782,5,0,1,1,0,0,-inf
46698,7783,0,0,1,1,0,0,-9999.0
46699,7783,1,0,1,1,1,1,65942.1255244834
46700,7783,2,1,1,1,1,1,22954.886695072288
46701,7783,3,2,1,1,1,1,30178.11118986887
46702,7783,4,3,1,1,0,1,69500.16618995363
46703,7783,5,3,1,1,0,0,-inf
46704,7784,0,0,1,1,0,1,6958.7584621690785
46705,7784,1,0,1,1,0,0,-9999.0
46706,7784,2,0,1,1,0,1,10252.545709387154
46707,7784,3,0,1,1,0,0,-9999.0
46708,7784,4,0,1,1,0,0,-9999.0
46709,7784,5,0,1,1,0,0,-inf
46710,7785,0,0,1,1,0,0,-9999.0
46711,7785,1,0,1,1,0,0,-9999.0
46712,7785,2,0,1,1,0,0,-9999.0
46713,7785,3,0,1,1,0,0,-9999.0
46714,7785,4,0,1,1,0,1,7950.314384704486
46715,7785,5,0,1,1,0,0,-inf
46716,7786,0,0,1,1,1,1,43748.88386228105
46717,7786,1,1,1,1,1,1,148029.23669991232
46718,7786,2,2,1,1,0,1,35474.939231218406
46719,7786,3,2,1,1,0,0,-9999.0
46720,7786,4,2,1,1,1,1,445822.79746750975
46721,7786,5,3,1,1,0,0,-inf
46722,7787,0,0,1,1,0,1,6203.583431235008
46723,7787,1,0,1,1,0,0,-9999.0
46724,7787,2,0,1,1,0,0,-9999.0
46725,7787,3,0,1,1,0,0,-9999.0
46726,7787,4,0,1,1,0,0,-9999.0
46727,7787,5,0,1,1,0,0,-inf
46728,7788,0,0,1,1,0,1,1431.2751471495717
46729,7788,1,0,1,1,0,0,-9999.0
46730,7788,2,0,1,1,0,1,6140.428072329542
46731,7788,3,0,1,1,0,1,6224.325560781669
46732,7788,4,0,1,1,0,0,-9999.0
46733,7788,5,0,1,1,0,0,-inf
46734,7789,0,0,1,1,0,0,-9999.0
46735,7789,1,0,1,1,0,0,-9999.0
46736,7789,2,0,1,1,0,0,-9999.0
46737,7789,3,0,1,1,0,0,-9999.0
46738,7789,4,0,1,1,1,1,34437.88415890662
46739,7789,5,1,1,1,0,0,-inf
46740,7790,0,0,2,1,1,1,108198.69894795788
46741,7790,1,1,2,1,1,1,220920.46057845638
46742,7790,2,2,2,1,1,1,56188.11931049987
46743,7790,3,3,2,1,1,1,20258.378999754244
46744,7790,4,4,2,1,0,1,12510.084076395993
46745,7790,5,4,2,1,0,0,-inf
46746,7791,0,0,2,1,0,0,-9999.0
46747,7791,1,0,2,1,1,1,12120.13616357331
46748,7791,2,1,2,1,1,1,283221.77489363565
46749,7791,3,2,2,1,1,1,344411.42461380723
46750,7791,4,3,2,1,1,1,24754.687513920468
46751,7791,5,4,2,1,0,0,-inf
46752,7792,0,0,2,1,1,1,69280.63980160546
46753,7792,1,1,2,1,1,1,21061.212455206307
46754,7792,2,2,2,1,1,1,137670.35011108522
46755,7792,3,3,2,1,1,1,105438.82729678066
46756,7792,4,4,2,1,1,1,690818.9819446108
46757,7792,5,5,2,1,0,0,-inf
46758,7793,0,0,2,1,0,0,-9999.0
46759,7793,1,0,2,1,0,0,-9999.0
46760,7793,2,0,2,1,1,1,34215.75254299251
46761,7793,3,1,2,1,1,1,199044.15322294013
46762,7793,4,2,2,1,1,1,121481.53421039593
46763,7793,5,3,2,1,0,0,-inf
46764,7794,0,0,2,1,1,1,120566.87605325846
46765,7794,1,1,2,1,1,1,8454.599550065795
46766,7794,2,2,2,1,1,1,11547.82179063264
46767,7794,3,3,2,1,1,1,234492.54131555665
46768,7794,4,4,2,1,1,1,96199.64836056838
46769,7794,5,5,2,1,0,0,-inf
46770,7795,0,0,2,1,0,0,-9999.0
46771,7795,1,0,2,1,0,0,-9999.0
46772,7795,2,0,2,1,0,0,-9999.0
46773,7795,3,0,2,1,0,0,-9999.0
46774,7795,4,0,2,1,0,0,-9999.0
46775,7795,5,0,2,1,0,0,-inf
46776,7796,0,0,2,1,0,0,-9999.0
46777,7796,1,0,2,1,0,0,-9999.0
46778,7796,2,0,2,1,1,1,161117.6871522586
46779,7796,3,1,2,1,1,1,494327.02391544473
46780,7796,4,2,2,1,1,1,129637.53033381152
46781,7796,5,3,2,1,0,0,-inf
46782,7797,0,0,2,1,0,1,12158.962180326358
46783,7797,1,0,2,1,0,0,-9999.0
46784,7797,2,0,2,1,0,0,-9999.0
46785,7797,3,0,2,1,0,0,-9999.0
46786,7797,4,0,2,1,0,0,-9999.0
46787,7797,5,0,2,1,0,0,-inf
46788,7798,0,0,2,1,0,0,-9999.0
46789,7798,1,0,2,1,0,0,-9999.0
46790,7798,2,0,2,1,0,1,16615.13263267585
46791,7798,3,0,2,1,0,0,-9999.0
46792,7798,4,0,2,1,1,1,228619.1330372118
46793,7798,5,1,2,1,0,0,-inf
46794,7799,0,0,2,1,1,1,28378.46957152712
46795,7799,1,1,2,1,1,1,38014.98369875764
46796,7799,2,2,2,1,1,1,46576.595560624424
46797,7799,3,3,2,1,1,1,71980.69522940497
46798,7799,4,4,2,1,1,1,23308.896424498733
46799,7799,5,5,2,1,0,0,-inf
46800,7800,0,0,1,0,0,1,11196.761090254819
46801,7800,1,0,1,0,0,0,-9999.0
46802,7800,2,0,1,0,0,1,43455.611630548665
46803,7800,3,0,1,0,1,1,47464.06656829949
46804,7800,4,1,1,0,1,1,23455.311939532923
46805,7800,5,2,1,0,0,0,-inf
46806,7801,0,0,1,0,0,0,-9999.0
46807,7801,1,0,1,0,0,0,-9999.0
46808,7801,2,0,1,0,0,1,4851.10184603228
46809,7801,3,0,1,0,0,0,-9999.0
46810,7801,4,0,1,0,0,0,-9999.0
46811,7801,5,0,1,0,0,0,-inf
46812,7802,0,0,1,0,0,0,-9999.0
46813,7802,1,0,1,0,1,1,71118.35271933815
46814,7802,2,1,1,0,0,1,15461.237406937571
46815,7802,3,1,1,0,0,1,10665.340231050175
46816,7802,4,1,1,0,0,0,-9999.0
46817,7802,5,1,1,0,0,0,-inf
46818,7803,0,0,1,0,0,0,-9999.0
46819,7803,1,0,1,0,0,1,13559.695077380306
46820,7803,2,0,1,0,0,0,-9999.0
46821,7803,3,0,1,0,0,1,29467.145432775058
46822,7803,4,0,1,0,0,1,6458.626811729303
46823,7803,5,0,1,0,0,0,-inf
46824,7804,0,0,1,0,0,0,-9999.0
46825,7804,1,0,1,0,1,1,143364.62757467406
46826,7804,2,1,1,0,1,1,46084.34622428736
46827,7804,3,2,1,0,0,1,5502.864192413821
46828,7804,4,2,1,0,0,0,-9999.0
46829,7804,5,2,1,0,0,0,-inf
46830,7805,0,0,1,0,1,1,14451.246534196764
46831,7805,1,1,1,0,0,1,16796.173940746954
46832,7805,2,1,1,0,0,0,-9999.0
46833,7805,3,1,1,0,1,1,37659.38394571186
46834,7805,4,2,1,0,1,1,172958.5629292077
46835,7805,5,3,1,0,0,0,-inf
46836,7806,0,0,1,0,0,1,16571.527436210716
46837,7806,1,0,1,0,0,0,-9999.0
46838,7806,2,0,1,0,0,0,-9999.0
46839,7806,3,0,1,0,0,0,-9999.0
46840,7806,4,0,1,0,0,0,-9999.0
46841,7806,5,0,1,0,0,0,-inf
46842,7807,0,0,1,0,0,0,-9999.0
46843,7807,1,0,1,0,0,0,-9999.0
46844,7807,2,0,1,0,0,0,-9999.0
46845,7807,3,0,1,0,1,1,60890.50452752747
46846,7807,4,1,1,0,0,1,4982.480512543611
46847,7807,5,1,1,0,0,0,-inf
46848,7808,0,0,1,0,0,0,-9999.0
46849,7808,1,0,1,0,0,0,-9999.0
46850,7808,2,0,1,0,1,1,174987.71035898034
46851,7808,3,1,1,0,0,1,1361.4037303229559
46852,7808,4,1,1,0,0,0,-9999.0
46853,7808,5,1,1,0,0,0,-inf
46854,7809,0,0,1,0,0,0,-9999.0
46855,7809,1,0,1,0,0,1,12391.456337978938
46856,7809,2,0,1,0,0,0,-9999.0
46857,7809,3,0,1,0,1,1,21153.566308293597
46858,7809,4,1,1,0,0,1,14388.510499263513
46859,7809,5,1,1,0,0,0,-inf
46860,7810,0,0,2,0,1,1,6433.145272480063
46861,7810,1,1,2,0,1,1,35977.42256154883
46862,7810,2,2,2,0,1,1,54755.33787826535
46863,7810,3,3,2,0,1,1,24961.507992032362
46864,7810,4,4,2,0,1,1,28738.01322571771
46865,7810,5,5,2,0,0,0,-inf
46866,7811,0,0,2,0,0,0,-9999.0
46867,7811,1,0,2,0,1,1,12711.819796958389
46868,7811,2,1,2,0,1,1,45173.35798241989
46869,7811,3,2,2,0,1,1,57058.024877605196
46870,7811,4,3,2,0,1,1,42991.398733863876
46871,7811,5,4,2,0,0,0,-inf
46872,7812,0,0,2,0,0,0,-9999.0
46873,7812,1,0,2,0,0,1,9927.346036530485
46874,7812,2,0,2,0,1,1,166045.12593578905
46875,7812,3,1,2,0,0,1,26477.969707778815
46876,7812,4,1,2,0,0,0,-9999.0
46877,7812,5,1,2,0,0,0,-inf
46878,7813,0,0,2,0,0,0,-9999.0
46879,7813,1,0,2,0,0,1,26402.031904226806
46880,7813,2,0,2,0,1,1,395082.59902468126
46881,7813,3,1,2,0,1,1,31650.869959548236
46882,7813,4,2,2,0,0,1,26862.33437390931
46883,7813,5,2,2,0,0,0,-inf
46884,7814,0,0,2,0,0,0,-9999.0
46885,7814,1,0,2,0,1,1,387180.2867701078
46886,7814,2,1,2,0,1,1,67676.96524371607
46887,7814,3,2,2,0,1,1,37855.100539887506
46888,7814,4,3,2,0,1,1,143176.95761731925
46889,7814,5,4,2,0,0,0,-inf
46890,7815,0,0,2,0,0,0,-9999.0
46891,7815,1,0,2,0,0,0,-9999.0
46892,7815,2,0,2,0,0,0,-9999.0
46893,7815,3,0,2,0,0,1,47547.69708928696
46894,7815,4,0,2,0,1,1,80573.16369550588
46895,7815,5,1,2,0,0,0,-inf
46896,7816,0,0,2,0,1,1,601037.8701446496
46897,7816,1,1,2,0,1,1,69834.4891199189
46898,7816,2,2,2,0,1,1,76336.04224059547
46899,7816,3,3,2,0,0,1,29328.95084398859
46900,7816,4,3,2,0,0,0,-9999.0
46901,7816,5,3,2,0,0,0,-inf
46902,7817,0,0,2,0,0,0,-9999.0
46903,7817,1,0,2,0,1,1,50622.31892280721
46904,7817,2,1,2,0,1,1,25819.76080361559
46905,7817,3,2,2,0,1,1,43283.67634437381
46906,7817,4,3,2,0,0,1,27012.832829028983
46907,7817,5,3,2,0,0,0,-inf
46908,7818,0,0,2,0,0,1,9170.054739198898
46909,7818,1,0,2,0,1,1,92604.91060837515
46910,7818,2,1,2,0,1,1,116085.32660559633
46911,7818,3,2,2,0,1,1,66747.05817829417
46912,7818,4,3,2,0,0,1,62240.748300507636
46913,7818,5,3,2,0,0,0,-inf
46914,7819,0,0,2,0,0,0,-9999.0
46915,7819,1,0,2,0,1,1,30307.731393666414
46916,7819,2,1,2,0,0,1,179842.5632476182
46917,7819,3,1,2,0,0,0,-9999.0
46918,7819,4,1,2,0,0,0,-9999.0
46919,7819,5,1,2,0,0,0,-inf
46920,7820,0,0,1,0,1,1,25829.370346874242
46921,7820,1,1,1,0,1,1,43301.334068726836
46922,7820,2,2,1,0,1,1,37689.85065910903
46923,7820,3,3,1,0,1,1,137448.02989246705
46924,7820,4,4,1,0,0,1,13239.154883259884
46925,7820,5,4,1,0,0,0,-inf
46926,7821,0,0,1,0,1,1,88018.17980769802
46927,7821,1,1,1,0,0,1,5463.915348958934
46928,7821,2,1,1,0,1,1,16842.631229455197
46929,7821,3,2,1,0,0,1,4789.464497912073
46930,7821,4,2,1,0,0,0,-9999.0
46931,7821,5,2,1,0,0,0,-inf
46932,7822,0,0,1,0,0,0,-9999.0
46933,7822,1,0,1,0,1,1,20166.061416489076
46934,7822,2,1,1,0,0,1,34170.82916200396
46935,7822,3,1,1,0,0,1,23299.657614048123
46936,7822,4,1,1,0,0,0,-9999.0
46937,7822,5,1,1,0,0,0,-inf
46938,7823,0,0,1,0,0,0,-9999.0
46939,7823,1,0,1,0,0,1,57762.86552233372
46940,7823,2,0,1,0,0,0,-9999.0
46941,7823,3,0,1,0,0,0,-9999.0
46942,7823,4,0,1,0,1,1,198989.99640230503
46943,7823,5,1,1,0,0,0,-inf
46944,7824,0,0,1,0,0,0,-9999.0
46945,7824,1,0,1,0,0,0,-9999.0
46946,7824,2,0,1,0,1,1,41068.58438742211
46947,7824,3,1,1,0,1,1,23622.720283931812
46948,7824,4,2,1,0,0,1,9259.167691821604
46949,7824,5,2,1,0,0,0,-inf
46950,7825,0,0,1,0,0,0,-9999.0
46951,7825,1,0,1,0,1,1,236775.68704524272
46952,7825,2,1,1,0,1,1,97213.68117910517
46953,7825,3,2,1,0,0,1,37984.37027876674
46954,7825,4,2,1,0,0,1,12984.791388104448
46955,7825,5,2,1,0,0,0,-inf
46956,7826,0,0,1,0,0,0,-9999.0
46957,7826,1,0,1,0,0,0,-9999.0
46958,7826,2,0,1,0,1,1,22580.842288807034
46959,7826,3,1,1,0,0,1,11476.384135773067
46960,7826,4,1,1,0,1,1,69550.60597986533
46961,7826,5,2,1,0,0,0,-inf
46962,7827,0,0,1,0,0,0,-9999.0
46963,7827,1,0,1,0,0,0,-9999.0
46964,7827,2,0,1,0,0,0,-9999.0
46965,7827,3,0,1,0,0,1,55596.01984011559
46966,7827,4,0,1,0,0,0,-9999.0
46967,7827,5,0,1,0,0,0,-inf
46968,7828,0,0,1,0,0,0,-9999.0
46969,7828,1,0,1,0,1,1,187719.37254644436
46970,7828,2,1,1,0,1,1,139271.73816827792
46971,7828,3,2,1,0,1,1,15655.918416240409
46972,7828,4,3,1,0,0,1,14822.135833510629
46973,7828,5,3,1,0,0,0,-inf
46974,7829,0,0,1,0,0,0,-9999.0
46975,7829,1,0,1,0,1,1,8353.386823010982
46976,7829,2,1,1,0,1,1,125354.41929849253
46977,7829,3,2,1,0,0,1,23795.654198246415
46978,7829,4,2,1,0,0,1,29017.14852748374
46979,7829,5,2,1,0,0,0,-inf
46980,7830,0,0,1,1,0,0,-9999.0
46981,7830,1,0,1,1,0,1,53543.145275224444
46982,7830,2,0,1,1,0,0,-9999.0
46983,7830,3,0,1,1,0,0,-9999.0
46984,7830,4,0,1,1,0,1,14737.871649439787
46985,7830,5,0,1,1,0,0,-inf
46986,7831,0,0,1,1,0,0,-9999.0
46987,7831,1,0,1,1,1,1,259925.58141694916
46988,7831,2,1,1,1,1,1,103464.41205537593
46989,7831,3,2,1,1,1,1,106030.85711153067
46990,7831,4,3,1,1,0,1,6442.410215000705
46991,7831,5,3,1,1,0,0,-inf
46992,7832,0,0,1,1,0,1,6998.49175384961
46993,7832,1,0,1,1,0,0,-9999.0
46994,7832,2,0,1,1,0,0,-9999.0
46995,7832,3,0,1,1,0,0,-9999.0
46996,7832,4,0,1,1,0,0,-9999.0
46997,7832,5,0,1,1,0,0,-inf
46998,7833,0,0,1,1,0,0,-9999.0
46999,7833,1,0,1,1,0,0,-9999.0
47000,7833,2,0,1,1,0,1,3206.4823711253475
47001,7833,3,0,1,1,0,0,-9999.0
47002,7833,4,0,1,1,0,1,31862.10739864576
47003,7833,5,0,1,1,0,0,-inf
47004,7834,0,0,1,1,0,0,-9999.0
47005,7834,1,0,1,1,0,0,-9999.0
47006,7834,2,0,1,1,1,1,8103.366354870328
47007,7834,3,1,1,1,0,1,364080.8863696938
47008,7834,4,1,1,1,0,0,-9999.0
47009,7834,5,1,1,1,0,0,-inf
47010,7835,0,0,1,1,1,1,128388.24398245367
47011,7835,1,1,1,1,0,1,51149.822646529836
47012,7835,2,1,1,1,1,1,37359.32508415857
47013,7835,3,2,1,1,1,1,30441.968684823063
47014,7835,4,3,1,1,1,1,36578.32871116674
47015,7835,5,4,1,1,0,0,-inf
47016,7836,0,0,1,1,0,1,9976.58998272957
47017,7836,1,0,1,1,0,0,-9999.0
47018,7836,2,0,1,1,0,0,-9999.0
47019,7836,3,0,1,1,0,0,-9999.0
47020,7836,4,0,1,1,0,0,-9999.0
47021,7836,5,0,1,1,0,0,-inf
47022,7837,0,0,1,1,0,0,-9999.0
47023,7837,1,0,1,1,0,1,5891.710948031793
47024,7837,2,0,1,1,0,1,14570.029533276926
47025,7837,3,0,1,1,0,0,-9999.0
47026,7837,4,0,1,1,0,1,58416.544614335246
47027,7837,5,0,1,1,0,0,-inf
47028,7838,0,0,1,1,0,1,22997.214426269904
47029,7838,1,0,1,1,0,1,85455.0639048337
47030,7838,2,0,1,1,0,0,-9999.0
47031,7838,3,0,1,1,0,0,-9999.0
47032,7838,4,0,1,1,0,0,-9999.0
47033,7838,5,0,1,1,0,0,-inf
47034,7839,0,0,1,1,0,0,-9999.0
47035,7839,1,0,1,1,0,0,-9999.0
47036,7839,2,0,1,1,0,0,-9999.0
47037,7839,3,0,1,1,0,0,-9999.0
47038,7839,4,0,1,1,0,0,-9999.0
